order_id,customer_id,sku,quantity,revenue_usd,order_date
O0004295,C01037,SKU-0095,3,946.99,2024-03-12
O0004243,C00876,SKU-0033,1,66.60,2024-03-04
O0004493,C00449,SKU-0124,3,326.67,2024-03-21
O0003356,C00229,SKU-0106,8,1571.74,2024-03-10
O0003542,C00152,SKU-0090,6,1480.01,2024-03-17
O0003973,C01061,SKU-0092,2,80.14,2024-03-20
O0004353,C00911,SKU-0086,6,2086.27,2024-03-21
O0003984,C00653,SKU-0042,2,308.63,2024-03-15
O0003364,C00220,SKU-0019,6,610.97,2024-03-08
O0003969,C00821,SKU-0001,8,439.57,2024-03-10
O0003881,C00096,SKU-0038,1,311.80,2024-03-11
O0004350,C00769,SKU-0138,4,396.27,2024-03-08
O0003223,C01105,SKU-0091,2,521.04,2024-03-12
O0003615,C00713,SKU-0125,4,1809.30,2024-03-30
O0003675,C00195,SKU-0057,2,608.79,2024-03-05
O0004370,C00172,SKU-0136,8,742.13,2024-03-20
O0003725,C00579,SKU-0099,3,1134.28,2024-03-16
O0004088,C00640,SKU-0034,2,303.45,2024-03-13
O0003643,C00974,SKU-0096,4,216.11,2024-03-07
O0003507,C00102,SKU-0072,3,1406.24,2024-03-17
O0004680,C00830,SKU-0139,5,807.32,2024-03-09
O0003884,C01159,SKU-0036,5,295.07,2024-03-24
O0003924,C00228,SKU-0003,2,811.61,2024-03-27
O0003252,C00208,SKU-0030,3,1104.00,2024-03-14
O0003656,C00881,SKU-0112,2,128.63,2024-03-03
O0004725,C00534,SKU-0067,7,1109.24,2024-03-05
O0004488,C00811,SKU-0066,8,3525.86,2024-03-17
O0004087,C00909,SKU-0132,5,1816.66,2024-03-15
O0004568,C00096,SKU-0138,5,497.06,2024-03-30
O0003849,C01221,SKU-0012,1,133.75,2024-03-22
O0004181,C00096,SKU-0033,5,326.16,2024-03-20
O0004661,C01222,SKU-0023,3,607.27,2024-03-02
O0004310,C00797,SKU-0006,1,471.86,2024-03-09
O0004650,C00579,SKU-0111,8,1038.34,2024-03-13
O0004262,C00411,SKU-0100,2,151.74,2024-03-01
O0003324,C00222,SKU-0018,4,634.68,2024-03-11
O0004464,C00520,SKU-0105,5,1095.58,2024-03-26
O0003287,C00271,SKU-0103,2,548.97,2024-03-26
O0003556,C00629,SKU-0131,2,821.42,2024-03-14
O0003668,C00107,SKU-0070,1,457.32,2024-03-31
O0003580,C00416,SKU-0048,4,1196.94,2024-03-08
O0003417,C00120,SKU-0141,1,450.32,2024-03-04
O0003903,C01049,SKU-0092,6,218.42,2024-03-31
O0003352,C00625,SKU-0082,4,1025.96,2024-03-07
O0004666,C00092,SKU-0145,6,777.02,2024-03-23
O0004265,C00706,SKU-0111,7,891.92,2024-03-05
O0004434,C00424,SKU-0136,8,739.72,2024-03-30
O0003659,C00783,SKU-0101,6,2316.21,2024-03-15
O0004368,C00087,SKU-0045,2,11.86,2024-03-16
O0003627,C00271,SKU-0124,4,479.06,2024-03-26
O0003682,C00056,SKU-0131,5,2102.96,2024-03-26
O0004626,C01095,SKU-0027,5,1396.72,2024-03-29
O0003718,C01135,SKU-0018,2,295.45,2024-03-03
O0003908,C00913,SKU-0098,7,3342.50,2024-03-10
O0003255,C00625,SKU-0054,5,34.45,2024-03-05
O0003225,C01111,SKU-0146,4,1953.80,2024-03-04
O0003312,C00007,SKU-0114,4,1241.06,2024-03-25
O0003826,C00887,SKU-0004,8,2612.16,2024-03-23
O0003631,C00007,SKU-0077,2,954.53,2024-03-20
O0004558,C00035,SKU-0103,1,273.06,2024-03-09
O0003540,C00336,SKU-0100,6,425.12,2024-03-09
O0003365,C00505,SKU-0114,7,2055.56,2024-03-26
O0004276,C00533,SKU-0057,7,2028.20,2024-03-23
O0003749,C00206,SKU-0005,5,2074.25,2024-03-07
O0003219,C00335,SKU-0110,5,111.32,2024-03-05
O0004609,C00106,SKU-0018,8,1101.88,2024-03-10
O0003747,C00920,SKU-0103,2,600.94,2024-03-10
O0003294,C00380,SKU-0045,1,5.29,2024-03-21
O0004192,C00766,SKU-0037,7,914.59,2024-03-13
O0003777,C00520,SKU-0085,3,1025.75,2024-03-19
O0003582,C00974,SKU-0075,3,613.82,2024-03-04
O0003906,C01102,SKU-0102,3,1245.52,2024-03-05
O0003873,C00381,SKU-0018,5,702.65,2024-03-02
O0003609,C01068,SKU-0090,4,988.94,2024-03-01
O0004341,C00383,SKU-0131,5,2016.93,2024-03-02
O0003946,C00996,SKU-0138,1,98.18,2024-03-14
O0004757,C00267,SKU-0112,3,194.33,2024-03-08
O0004370,C00172,SKU-0136,8,742.13,2024-03-20
O0004794,C00187,SKU-0086,3,1018.05,2024-03-21
O0003254,C00965,SKU-0132,8,2864.51,2024-03-12
O0004080,C00732,SKU-0056,5,2390.34,2024-03-15
O0004482,C00717,SKU-0015,4,1282.02,2024-03-23
O0004168,C00409,SKU-0045,3,17.27,2024-03-31
O0004564,C00211,SKU-0109,6,2155.97,2024-03-19
O0003800,C00922,SKU-0051,8,1923.70,2024-03-09
O0003212,C00643,SKU-0043,3,274.70,2024-03-19
O0003620,C00517,SKU-0023,5,924.47,2024-03-08
O0003840,C00303,SKU-0014,7,887.31,2024-03-24
O0003309,C00687,SKU-0128,2,742.50,2024-03-01
O0004347,C01060,SKU-0087,4,1414.58,2024-03-29
O0004419,C01053,SKU-0143,5,1508.35,2024-03-26
O0004531,C01213,SKU-0142,1,11.81,2024-03-16
O0004217,C01155,SKU-0050,1,5.11,2024-03-10
O0004175,C00438,SKU-0005,3,1127.15,2024-03-11
O0004773,C01183,SKU-0108,1,169.31,2024-03-25
O0004782,C00155,SKU-0081,4,495.19,2024-03-16
O0003901,C01051,SKU-0117,3,857.39,2024-03-23
O0003299,C00978,SKU-0075,4,809.73,2024-03-21
O0003621,C01058,SKU-0072,1,517.45,2024-03-26
O0004529,C00495,SKU-0121,1,148.61,2024-03-14
O0003375,C00541,SKU-0001,7,359.31,2024-03-17
O0004023,C00188,SKU-0111,5,588.19,2024-03-08
O0003415,C00333,SKU-0071,1,254.69,2024-03-08
O0003293,C00303,SKU-0030,5,2106.04,2024-03-10
O0004505,C00296,SKU-0093,8,1939.30,2024-03-15
O0004495,C00333,SKU-0051,7,1640.84,2024-03-30
O0004711,C00296,SKU-0033,5,314.15,2024-03-04
O0004596,C00977,SKU-0020,4,600.64,2024-03-22
O0003536,C00513,SKU-0091,8,2296.03,2024-03-23
O0003599,C00040,SKU-0127,7,1322.57,2024-03-22
O0004412,C00081,SKU-0116,1,363.32,2024-03-21
O0003645,C00742,SKU-0132,4,1610.46,2024-03-10
O0003785,C01058,SKU-0010,6,323.24,2024-03-31
O0003466,C00111,SKU-0023,4,727.11,2024-03-13
O0004334,C00709,SKU-0056,4,1961.07,2024-03-02
O0004058,C00077,SKU-0037,1,125.39,2024-03-05
O0004528,C00651,SKU-0137,3,1271.15,2024-03-12
O0004261,C01102,SKU-0113,4,350.72,2024-03-07
O0003396,C00903,SKU-0041,2,171.50,2024-03-02
O0003438,C01248,SKU-0126,5,1014.10,2024-03-15
O0004518,C00539,SKU-0044,6,1099.55,2024-03-29
O0003409,C00958,SKU-0064,5,1230.21,2024-03-08
O0004068,C00728,SKU-0070,5,2234.13,2024-03-26
O0003527,C01166,SKU-0091,7,1786.03,2024-03-26
O0003570,C00773,SKU-0117,5,1499.51,2024-03-04
O0003560,C00290,SKU-0128,3,1184.69,2024-03-03
O0004729,C00990,SKU-0116,7,2381.30,2024-03-20
O0004449,C00267,SKU-0019,7,684.36,2024-03-07
O0004746,C00150,SKU-0145,4,550.19,2024-03-19
O0003734,C01146,SKU-0039,2,1033.72,2024-03-05
O0004165,C00735,SKU-0130,6,1984.06,2024-03-06
O0003317,C01160,SKU-0006,7,2896.57,2024-03-04
O0003819,C00823,SKU-0068,1,192.02,2024-03-29
O0003483,C00322,SKU-0032,5,966.40,2024-03-09
O0004194,C00637,SKU-0062,8,368.93,2024-03-02
O0003811,C00051,SKU-0076,2,303.88,2024-03-19
O0004012,C00501,SKU-0125,6,2587.79,2024-03-06
O0004671,C00482,SKU-0039,8,4078.38,2024-03-26
O0004578,C00178,SKU-0005,4,1655.30,2024-03-20
O0004545,C01004,SKU-0035,6,2327.88,2024-03-06
O0004693,C00012,SKU-0075,6,1345.88,2024-03-07
O0004073,C00501,SKU-0048,6,1855.99,2024-03-07
O0004084,C01107,SKU-0073,6,2593.08,2024-03-16
O0004795,C00032,SKU-0129,1,366.64,2024-03-27
O0004573,C01055,SKU-0126,6,1188.86,2024-03-19
O0003554,C01006,SKU-0046,8,1058.17,2024-03-16
O0003282,C00118,SKU-0109,7,2592.13,2024-03-24
O0004250,C00044,SKU-0115,6,1263.56,2024-03-28
O0003877,C00012,SKU-0056,1,432.57,2024-03-13
O0003428,C01228,SKU-0051,1,226.70,2024-03-04
O0004400,C00320,SKU-0047,4,815.10,2024-03-17
O0004639,C01106,SKU-0008,7,1159.50,2024-03-01
O0003888,C00142,SKU-0005,4,1663.81,2024-03-18
O0004277,C01233,SKU-0026,7,1390.36,2024-03-26
O0004234,C00281,SKU-0030,2,759.29,2024-03-22
O0003387,C00279,SKU-0011,2,973.15,2024-03-21
O0003745,C00818,SKU-0001,1,56.15,2024-03-03
O0003823,C00701,SKU-0143,6,1850.88,2024-03-06
O0003910,C01063,SKU-0023,6,1156.89,2024-03-02
O0004443,C00359,SKU-0095,8,2430.32,2024-03-01
O0003824,C01059,SKU-0125,8,3726.10,2024-03-26
O0003233,C00295,SKU-0110,1,25.73,2024-03-22
O0003376,C01147,SKU-0110,1,23.64,2024-03-29
O0003863,C00938,SKU-0127,1,196.06,2024-03-14
O0004674,C00348,SKU-0087,1,395.04,2024-03-13
O0004180,C00345,SKU-0010,8,460.16,2024-03-31
O0003520,C00774,SKU-0036,6,362.19,2024-03-01
O0004112,C00116,SKU-0118,5,1074.84,2024-03-09
O0004460,C01042,SKU-0115,8,1723.96,2024-03-14
O0004459,C00248,SKU-0035,1,400.89,2024-03-21
O0003838,C00315,SKU-0005,3,1215.86,2024-03-13
O0004211,C00942,SKU-0021,7,2381.56,2024-03-13
O0004081,C00337,SKU-0092,4,158.22,2024-03-17
O0004755,C00083,SKU-0032,1,197.41,2024-03-29
O0003776,C00108,SKU-0009,1,153.40,2024-03-06
O0004623,C00488,SKU-0035,3,1129.14,2024-03-29
O0003817,C00579,SKU-0088,3,284.01,2024-03-15
O0004162,C00796,SKU-0150,7,958.39,2024-03-05
O0003458,C00438,SKU-0066,6,2830.97,2024-03-30
O0004376,C00884,SKU-0015,7,2246.73,2024-03-01
O0003544,C00676,SKU-0067,1,161.50,2024-03-11
O0003758,C00256,SKU-0060,2,1021.54,2024-03-04
O0003258,C00018,SKU-0016,3,779.74,2024-03-01
O0003440,C00823,SKU-0112,2,116.69,2024-03-27
O0003715,C00352,SKU-0077,6,2905.28,2024-03-08
O0003347,C00838,SKU-0131,1,385.96,2024-03-04
O0004699,C00409,SKU-0135,6,67.15,2024-03-09
O0004681,C01017,SKU-0055,6,584.21,2024-03-21
O0003589,C00928,SKU-0145,6,827.06,2024-03-15
O0003768,C00172,SKU-0129,2,745.07,2024-03-24
O0003894,C00578,SKU-0147,4,163.32,2024-03-29
O0004038,C01182,SKU-0035,2,785.81,2024-03-30
O0004191,C00313,SKU-0009,3,492.15,2024-03-11
O0003830,C00557,SKU-0102,6,2548.35,2024-03-24
O0004259,C00117,SKU-0050,3,16.20,2024-03-29
O0003390,C01018,SKU-0084,2,746.94,2024-03-01
O0004219,C00581,SKU-0131,7,2547.03,2024-03-29
O0003474,C00379,SKU-0147,4,185.59,2024-03-25
O0004644,C00642,SKU-0078,1,402.94,2024-03-19
O0004026,C00161,SKU-0040,4,1416.84,2024-03-01
O0004747,C00854,SKU-0066,4,1781.54,2024-03-15
O0004362,C01248,SKU-0097,7,1908.19,2024-03-21
O0004409,C00028,SKU-0123,2,334.86,2024-03-31
O0004294,C01087,SKU-0047,4,754.88,2024-03-29
O0004117,C01145,SKU-0003,5,2117.29,2024-03-03
O0004156,C00880,SKU-0027,3,942.03,2024-03-12
O0003679,C00267,SKU-0029,8,3102.34,2024-03-26
O0003259,C00745,SKU-0133,4,1069.66,2024-03-20
O0003726,C00070,SKU-0100,6,431.23,2024-03-28
O0004372,C01165,SKU-0044,2,338.59,2024-03-09
O0003769,C00901,SKU-0090,6,1557.89,2024-03-01
O0004538,C00505,SKU-0107,3,574.27,2024-03-05
O0004576,C01184,SKU-0090,1,247.21,2024-03-26
O0003719,C00193,SKU-0084,1,345.37,2024-03-10
O0004315,C00567,SKU-0068,3,588.03,2024-03-07
O0004188,C00126,SKU-0045,6,36.44,2024-03-18
O0003859,C00077,SKU-0043,1,88.00,2024-03-25
O0003564,C00062,SKU-0141,7,3124.89,2024-03-01
O0004523,C00258,SKU-0110,3,73.14,2024-03-28
O0004461,C00277,SKU-0074,3,517.96,2024-03-28
O0004563,C00438,SKU-0043,3,246.32,2024-03-31
O0004017,C00946,SKU-0034,8,1198.49,2024-03-17
O0004201,C00437,SKU-0062,5,256.02,2024-03-29
O0004032,C00601,SKU-0134,1,410.23,2024-03-18
O0004687,C00428,SKU-0016,4,1127.94,2024-03-17
O0003464,C00232,SKU-0141,6,2697.98,2024-03-11
O0004413,C00079,SKU-0068,6,1155.15,2024-03-25
O0004327,C00009,SKU-0017,7,3153.46,2024-03-21
O0003617,C01174,SKU-0019,1,104.92,2024-03-31
O0003257,C01008,SKU-0114,8,2609.34,2024-03-23
O0004682,C00348,SKU-0125,3,1310.31,2024-03-15
O0004695,C00611,SKU-0043,5,466.62,2024-03-12
O0004257,C00568,SKU-0087,2,761.92,2024-03-23
O0004406,C01119,SKU-0071,2,542.66,2024-03-04
O0003752,C00634,SKU-0069,1,326.61,2024-03-15
O0004642,C00600,SKU-0062,2,93.12,2024-03-04
O0004241,C01064,SKU-0016,6,1651.37,2024-03-01
O0004698,C00751,SKU-0144,2,883.05,2024-03-02
O0004239,C01200,SKU-0136,3,266.80,2024-03-06
O0003639,C00748,SKU-0091,3,850.56,2024-03-09
O0003895,C00348,SKU-0009,4,678.36,2024-03-08
O0004299,C00605,SKU-0107,2,372.92,2024-03-21
O0003425,C00398,SKU-0057,7,2241.50,2024-03-26
O0004096,C00934,SKU-0125,2,910.17,2024-03-26
O0003588,C00474,SKU-0116,3,994.15,2024-03-06
O0004645,C00173,SKU-0108,4,621.94,2024-03-18
O0003490,C00313,SKU-0101,7,2473.57,2024-03-31
O0003651,C00224,SKU-0025,8,1837.84,2024-03-12
O0004006,C00246,SKU-0074,3,497.93,2024-03-10
O0004388,C00601,SKU-0138,6,657.28,2024-03-19
O0004297,C00779,SKU-0062,1,50.90,2024-03-31
O0003565,C00381,SKU-0066,6,2541.06,2024-03-27
O0003478,C00529,SKU-0009,6,965.01,2024-03-12
O0004470,C01172,SKU-0078,3,1346.16,2024-03-23
O0003781,C00396,SKU-0053,4,253.19,2024-03-23
O0004364,C00182,SKU-0105,1,203.24,2024-03-25
O0004410,C00550,SKU-0033,5,318.77,2024-03-08
O0003616,C00974,SKU-0086,2,626.48,2024-03-18
O0004414,C00472,SKU-0094,5,1432.55,2024-03-13
O0003395,C00245,SKU-0128,8,3271.04,2024-03-09
O0003751,C00483,SKU-0063,5,879.31,2024-03-06
O0003894,C00578,SKU-0147,4,163.32,2024-03-29
O0003422,C00367,SKU-0045,2,11.80,2024-03-14
O0004393,C01059,SKU-0010,6,366.28,2024-03-09
O0004790,C00309,SKU-0093,7,1749.69,2024-03-06
O0003232,C00084,SKU-0119,1,171.91,2024-03-26
O0003905,C00413,SKU-0122,5,1944.30,2024-03-02
O0004447,C01069,SKU-0007,6,2290.59,2024-03-18
O0003662,C01159,SKU-0001,5,250.10,2024-03-31
O0004432,C01005,SKU-0116,8,2777.02,2024-03-13
O0003957,C01249,SKU-0038,2,609.06,2024-03-23
O0004319,C00560,SKU-0007,6,2530.97,2024-03-14
O0003598,C00355,SKU-0109,3,976.49,2024-03-21
O0004484,C00415,SKU-0074,6,1036.45,2024-03-15
O0004608,C00664,SKU-0119,2,344.07,2024-03-29
O0004468,C00298,SKU-0044,5,849.41,2024-03-23
O0003202,C00992,SKU-0113,7,593.91,2024-03-22
O0003660,C00494,SKU-0090,3,761.80,2024-03-21
O0003833,C01119,SKU-0018,2,290.16,2024-03-23
O0004302,C01082,SKU-0108,7,1133.90,2024-03-20
O0003239,C00517,SKU-0086,7,2189.31,2024-03-29
O0004772,C00105,SKU-0138,4,434.43,2024-03-28
O0003837,C00276,SKU-0002,6,1704.90,2024-03-25
O0004371,C00604,SKU-0048,7,2360.06,2024-03-21
O0004611,C00601,SKU-0081,3,380.03,2024-03-03
O0003370,C00503,SKU-0037,6,841.30,2024-03-17
O0004083,C00075,SKU-0003,6,2529.66,2024-03-03
O0003217,C01016,SKU-0102,4,1564.92,2024-03-27
O0004193,C00718,SKU-0099,7,2894.04,2024-03-11
O0004190,C01153,SKU-0043,4,345.07,2024-03-21
O0004360,C00480,SKU-0068,2,367.53,2024-03-27
O0004089,C01230,SKU-0071,8,1995.73,2024-03-14
O0004090,C00960,SKU-0111,3,387.92,2024-03-22
O0004021,C00142,SKU-0034,8,1190.36,2024-03-11
O0004255,C00598,SKU-0064,6,1495.15,2024-03-24
O0003487,C00209,SKU-0075,7,1452.94,2024-03-20
O0004221,C00074,SKU-0147,6,277.43,2024-03-18
O0004215,C00573,SKU-0003,8,3279.30,2024-03-16
O0003367,C00455,SKU-0114,1,315.19,2024-03-15
O0003688,C00054,SKU-0052,4,122.65,2024-03-10
O0004527,C01148,SKU-0042,6,992.28,2024-03-09
O0004656,C00217,SKU-0149,8,623.79,2024-03-10
O0004740,C00549,SKU-0136,2,179.15,2024-03-29
O0003315,C00142,SKU-0056,1,497.22,2024-03-31
O0003426,C00569,SKU-0065,6,1694.29,2024-03-05
O0003465,C01212,SKU-0086,2,686.48,2024-03-17
O0004128,C01234,SKU-0071,5,1225.18,2024-03-17
O0004402,C00369,SKU-0088,8,726.10,2024-03-16
O0003427,C00001,SKU-0118,8,1743.92,2024-03-28
O0003962,C00255,SKU-0038,2,643.96,2024-03-28
O0004145,C00933,SKU-0083,8,3445.30,2024-03-08
O0004786,C01138,SKU-0105,5,1099.25,2024-03-12
O0004224,C00091,SKU-0129,1,355.70,2024-03-17
O0004605,C00665,SKU-0093,5,1276.50,2024-03-27
O0003996,C01154,SKU-0121,2,305.15,2024-03-28
O0004396,C00102,SKU-0123,5,850.97,2024-03-13
O0003323,C00967,SKU-0035,1,407.31,2024-03-10
O0003949,C01116,SKU-0108,3,450.77,2024-03-30
O0003270,C00265,SKU-0120,7,2909.00,2024-03-17
O0004138,C00215,SKU-0112,8,490.26,2024-03-27
O0003509,C00426,SKU-0041,6,517.68,2024-03-24
O0004290,C00323,SKU-0028,6,2661.53,2024-03-27
O0003597,C00673,SKU-0101,5,1836.38,2024-03-10
O0004566,C00855,SKU-0046,7,846.62,2024-03-10
O0004736,C00100,SKU-0040,3,1105.51,2024-03-19
O0004030,C00778,SKU-0086,4,1391.16,2024-03-07
O0003792,C00188,SKU-0081,3,364.20,2024-03-27
O0004556,C00026,SKU-0095,8,2451.89,2024-03-15
O0004269,C01024,SKU-0051,2,451.36,2024-03-04
O0003845,C00419,SKU-0091,5,1439.55,2024-03-22
O0004348,C00185,SKU-0094,5,1319.69,2024-03-05
O0003550,C00613,SKU-0043,8,655.67,2024-03-26
O0004551,C00304,SKU-0036,3,167.93,2024-03-27
O0004304,C01219,SKU-0032,3,567.45,2024-03-18
O0003245,C00077,SKU-0097,6,1644.93,2024-03-09
O0003868,C00494,SKU-0011,3,1368.26,2024-03-03
O0004560,C00095,SKU-0087,6,2220.38,2024-03-02
O0003789,C00502,SKU-0128,2,779.48,2024-03-05
O0003271,C00463,SKU-0049,1,137.85,2024-03-03
O0004306,C00577,SKU-0044,3,508.68,2024-03-08
O0004436,C00693,SKU-0048,1,337.74,2024-03-28
O0004621,C01026,SKU-0081,4,509.81,2024-03-17
O0003227,C00759,SKU-0017,5,2035.44,2024-03-23
O0003403,C00024,SKU-0149,1,75.02,2024-03-29
O0003992,C00265,SKU-0054,1,7.15,2024-03-07
O0004268,C00934,SKU-0001,8,455.08,2024-03-04
O0004273,C00492,SKU-0123,8,1291.40,2024-03-01
O0003644,C00153,SKU-0069,6,1990.10,2024-03-15
O0004599,C00336,SKU-0044,6,991.39,2024-03-06
O0003491,C00515,SKU-0119,3,457.19,2024-03-16
O0003262,C00127,SKU-0055,7,719.31,2024-03-01
O0003885,C00836,SKU-0056,3,1315.31,2024-03-29
O0003801,C00225,SKU-0011,3,1362.69,2024-03-06
O0003351,C01114,SKU-0140,5,1608.49,2024-03-23
O0003809,C00613,SKU-0105,7,1494.69,2024-03-18
O0003701,C00655,SKU-0008,2,326.52,2024-03-02
O0003386,C00111,SKU-0080,7,2838.27,2024-03-10
O0004199,C01078,SKU-0126,2,440.70,2024-03-26
O0004670,C01132,SKU-0012,8,1056.16,2024-03-09
O0003371,C00600,SKU-0034,1,157.10,2024-03-04
O0004154,C01069,SKU-0064,5,1233.94,2024-03-09
O0004668,C00024,SKU-0144,2,806.44,2024-03-26
O0004615,C00700,SKU-0099,7,2803.79,2024-03-02
O0004338,C00052,SKU-0014,7,991.83,2024-03-07
O0004553,C00517,SKU-0102,7,2710.19,2024-03-08
O0004082,C00007,SKU-0029,2,833.06,2024-03-20
O0003947,C00345,SKU-0130,1,341.20,2024-03-19
O0003702,C00330,SKU-0027,7,1970.15,2024-03-04
O0003412,C01058,SKU-0093,2,512.64,2024-03-27
O0004684,C00872,SKU-0033,8,507.54,2024-03-19
O0003952,C00616,SKU-0011,1,498.72,2024-03-15
O0003512,C00813,SKU-0080,2,836.78,2024-03-30
O0003964,C00633,SKU-0099,4,1640.34,2024-03-16
O0003842,C00219,SKU-0007,6,2270.13,2024-03-27
O0004494,C00688,SKU-0066,8,3276.57,2024-03-30
O0004455,C00788,SKU-0026,3,602.26,2024-03-17
O0004177,C01191,SKU-0137,2,814.13,2024-03-07
O0003600,C00802,SKU-0033,3,183.02,2024-03-07
O0004104,C00495,SKU-0055,6,546.77,2024-03-03
O0003452,C00712,SKU-0097,5,1269.50,2024-03-17
O0003672,C01029,SKU-0141,6,2774.78,2024-03-05
O0004092,C00872,SKU-0029,7,3050.86,2024-03-14
O0003832,C00223,SKU-0020,2,313.64,2024-03-26
O0003989,C00060,SKU-0110,7,178.52,2024-03-29
O0003851,C00693,SKU-0141,5,2187.73,2024-03-15
O0003779,C00708,SKU-0079,2,17.22,2024-03-30
O0003986,C00895,SKU-0025,3,650.93,2024-03-26
O0004216,C01200,SKU-0097,5,1384.88,2024-03-04
O0004356,C00818,SKU-0086,8,2551.30,2024-03-13
O0003841,C00137,SKU-0049,6,890.50,2024-03-16
O0004361,C00537,SKU-0135,7,83.88,2024-03-20
O0003545,C00331,SKU-0058,7,2665.37,2024-03-05
O0003983,C00992,SKU-0004,6,2229.45,2024-03-19
O0003914,C01157,SKU-0031,5,1445.17,2024-03-02
O0003485,C01168,SKU-0012,7,956.16,2024-03-15
O0004559,C00226,SKU-0068,8,1490.83,2024-03-02
O0003731,C01007,SKU-0064,2,509.55,2024-03-09
O0004709,C00543,SKU-0134,6,2851.29,2024-03-03
O0003709,C00801,SKU-0110,5,120.50,2024-03-20
O0003728,C01038,SKU-0016,4,1131.51,2024-03-13
O0003938,C00064,SKU-0097,4,1166.84,2024-03-16
O0004008,C01096,SKU-0088,8,815.38,2024-03-21
O0003214,C00061,SKU-0053,1,60.23,2024-03-06
O0003425,C00398,SKU-0057,7,2241.50,2024-03-26
O0004535,C00705,SKU-0140,7,2484.41,2024-03-07
O0004025,C00365,SKU-0065,4,1242.32,2024-03-31
O0003296,C00492,SKU-0054,7,50.55,2024-03-16
O0003917,C00726,SKU-0145,2,271.70,2024-03-06
O0004041,C00933,SKU-0004,7,2593.09,2024-03-03
O0003669,C00995,SKU-0081,1,123.48,2024-03-21
O0003693,C00485,SKU-0122,3,1185.57,2024-03-12
O0004027,C01199,SKU-0088,2,191.55,2024-03-08
O0003606,C00704,SKU-0115,5,1149.02,2024-03-07
O0004721,C00928,SKU-0074,4,676.75,2024-03-04
O0003920,C00162,SKU-0087,2,753.09,2024-03-11
O0004392,C00839,SKU-0107,2,372.08,2024-03-18
O0004281,C00382,SKU-0040,1,337.27,2024-03-19
O0004678,C00679,SKU-0143,1,292.30,2024-03-21
O0004667,C00362,SKU-0136,4,350.16,2024-03-30
O0004378,C00063,SKU-0145,2,257.32,2024-03-20
O0003397,C00258,SKU-0046,6,725.89,2024-03-08
O0004425,C01116,SKU-0082,8,1968.91,2024-03-23
O0004394,C01232,SKU-0100,1,68.45,2024-03-25
O0003899,C00533,SKU-0119,5,825.89,2024-03-31
O0003331,C00395,SKU-0076,8,1100.52,2024-03-21
O0003497,C00733,SKU-0105,2,403.04,2024-03-09
O0004501,C00973,SKU-0113,4,363.59,2024-03-18
O0003244,C00589,SKU-0077,7,3428.81,2024-03-07
O0003665,C01114,SKU-0067,2,337.46,2024-03-19
O0003754,C00675,SKU-0051,5,1205.39,2024-03-16
O0003730,C00355,SKU-0064,5,1281.15,2024-03-18
O0004212,C01161,SKU-0023,2,376.82,2024-03-20
O0003587,C00519,SKU-0018,6,914.06,2024-03-24
O0004543,C00532,SKU-0071,2,484.32,2024-03-14
O0004511,C00439,SKU-0011,4,1762.54,2024-03-29
O0004119,C00100,SKU-0086,5,1561.22,2024-03-07
O0004606,C00534,SKU-0062,3,133.18,2024-03-13
O0004595,C00740,SKU-0145,3,414.24,2024-03-22
O0004072,C00770,SKU-0055,4,388.10,2024-03-23
O0004000,C00356,SKU-0150,5,727.85,2024-03-01
O0004071,C00329,SKU-0050,8,43.38,2024-03-31
O0003676,C00101,SKU-0024,4,1708.21,2024-03-20
O0004741,C00056,SKU-0129,8,2907.36,2024-03-22
O0003230,C01243,SKU-0033,8,504.07,2024-03-21
O0003448,C00330,SKU-0094,1,252.74,2024-03-27
O0003213,C00479,SKU-0115,7,1508.70,2024-03-07
O0003999,C00568,SKU-0144,2,876.07,2024-03-14
O0003640,C00595,SKU-0133,5,1324.80,2024-03-20
O0004506,C01215,SKU-0077,1,521.64,2024-03-28
O0004753,C00006,SKU-0021,4,1444.92,2024-03-20
O0003684,C01081,SKU-0055,6,578.27,2024-03-21
O0004557,C00099,SKU-0088,2,179.68,2024-03-28
O0003991,C00787,SKU-0130,7,2390.51,2024-03-14
O0004218,C00135,SKU-0051,3,700.88,2024-03-29
O0004164,C00807,SKU-0048,2,648.43,2024-03-16
O0003711,C00866,SKU-0139,1,154.38,2024-03-29
O0004440,C00039,SKU-0128,4,1511.83,2024-03-14
O0003222,C00717,SKU-0020,2,313.61,2024-03-27
O0004637,C00468,SKU-0092,8,315.20,2024-03-01
O0004039,C00120,SKU-0095,1,305.20,2024-03-13
O0003355,C00468,SKU-0117,3,909.26,2024-03-26
O0003462,C00098,SKU-0095,4,1332.89,2024-03-05
O0003328,C00477,SKU-0024,7,3104.34,2024-03-28
O0004254,C01074,SKU-0130,8,2718.90,2024-03-16
O0003518,C00247,SKU-0076,1,149.98,2024-03-29
O0004734,C01062,SKU-0024,2,940.38,2024-03-14
O0003561,C00198,SKU-0023,5,905.79,2024-03-19
O0003977,C00928,SKU-0090,7,1771.82,2024-03-04
O0003362,C00504,SKU-0079,5,46.97,2024-03-22
O0004525,C00914,SKU-0116,1,348.83,2024-03-26
O0003407,C00620,SKU-0032,7,1339.17,2024-03-02
O0003864,C00156,SKU-0103,4,1081.08,2024-03-29
O0004577,C00934,SKU-0124,6,643.32,2024-03-30
O0003429,C00589,SKU-0075,6,1213.26,2024-03-03
