order_id,customer_id,sku,quantity,revenue_usd,order_date
O0001167,C01188,SKU-0059,3,1272.48,2024-01-06
O0000107,C01083,SKU-0055,4,370.45,2024-01-14
O0001562,C00171,SKU-0009,8,1282.98,2024-01-25
O0001580,C00677,SKU-0067,6,1056.56,2024-01-08
O0000881,C01116,SKU-0113,7,566.97,2024-01-03
O0000916,C01016,SKU-0103,1,284.63,2024-01-11
O0000318,C01250,SKU-0148,3,620.42,2024-01-27
O0000358,C00626,SKU-0004,8,2701.60,2024-01-26
O0000368,C00760,SKU-0065,2,555.20,2024-01-05
O0001574,C00016,SKU-0095,6,2002.44,2024-01-09
O0000067,C00427,SKU-0110,5,124.16,2024-01-22
O0000614,C00488,SKU-0070,2,819.41,2024-01-19
O0000725,C01156,SKU-0076,5,760.53,2024-01-31
O0000258,C00110,SKU-0146,1,484.95,2024-01-22
O0000070,C00756,SKU-0037,3,402.57,2024-01-11
O0001216,C00789,SKU-0110,8,199.08,2024-01-16
O0000207,C00067,SKU-0064,2,513.67,2024-01-24
O0001160,C00670,SKU-0120,8,3518.12,2024-01-22
O0001019,C00367,SKU-0115,4,976.15,2024-01-20
O0000695,C01017,SKU-0065,6,1654.33,2024-01-11
O0000363,C00841,SKU-0085,7,2201.80,2024-01-19
O0000234,C00422,SKU-0014,2,270.79,2024-01-24
O0000426,C00603,SKU-0141,3,1385.63,2024-01-01
O0001391,C00239,SKU-0081,1,120.82,2024-01-01
O0001467,C00101,SKU-0109,4,1396.19,2024-01-20
O0000793,C00936,SKU-0008,3,478.86,2024-01-28
O0001324,C00159,SKU-0130,8,2801.54,2024-01-10
O0001073,C00540,SKU-0125,2,927.11,2024-01-24
O0001163,C01063,SKU-0143,8,2501.51,2024-01-17
O0000545,C01181,SKU-0121,7,977.46,2024-01-11
O0000068,C00413,SKU-0055,7,685.36,2024-01-06
O0001435,C00112,SKU-0128,3,1213.78,2024-01-04
O0001504,C00129,SKU-0058,4,1610.58,2024-01-06
O0000115,C01059,SKU-0089,1,214.51,2024-01-29
O0000831,C00862,SKU-0021,8,2701.79,2024-01-21
O0000357,C00187,SKU-0045,6,33.92,2024-01-03
O0000283,C00946,SKU-0133,7,1776.70,2024-01-23
O0001201,C00167,SKU-0096,7,383.55,2024-01-07
O0001581,C01057,SKU-0032,6,1078.83,2024-01-18
O0001577,C00417,SKU-0145,7,990.16,2024-01-29
O0000494,C01170,SKU-0148,7,1497.96,2024-01-13
O0001483,C00640,SKU-0055,4,399.24,2024-01-16
O0000534,C00980,SKU-0013,3,1214.85,2024-01-04
O0001427,C00484,SKU-0012,6,826.45,2024-01-12
O0000209,C00180,SKU-0048,8,2396.00,2024-01-23
O0001284,C00633,SKU-0055,6,564.62,2024-01-17
O0001217,C01198,SKU-0115,7,1609.43,2024-01-01
O0000085,C00423,SKU-0149,8,676.50,2024-01-27
O0000610,C00074,SKU-0043,4,352.38,2024-01-18
O0000413,C00518,SKU-0144,3,1342.98,2024-01-30
O0001390,C01075,SKU-0055,8,714.38,2024-01-29
O0000727,C00008,SKU-0147,2,91.48,2024-01-03
O0000822,C00239,SKU-0022,8,1869.18,2024-01-06
O0000698,C00918,SKU-0132,6,2220.60,2024-01-18
O0001079,C00032,SKU-0117,7,2094.51,2024-01-11
O0000625,C00607,SKU-0014,6,853.30,2024-01-03
O0000161,C00117,SKU-0113,8,674.74,2024-01-02
O0001240,C00515,SKU-0088,4,367.71,2024-01-26
O0000295,C00406,SKU-0094,4,1077.21,2024-01-03
O0000308,C00371,SKU-0028,1,402.31,2024-01-16
O0000894,C01028,SKU-0005,7,2961.30,2024-01-17
O0001499,C01212,SKU-0047,7,1318.89,2024-01-03
O0000800,C00461,SKU-0005,3,1155.61,2024-01-21
O0000806,C00536,SKU-0052,7,228.13,2024-01-11
O0000342,C00634,SKU-0105,3,631.01,2024-01-02
O0001335,C00509,SKU-0025,3,657.87,2024-01-04
O0000530,C01018,SKU-0057,5,1577.76,2024-01-21
O0001350,C00558,SKU-0069,5,1645.98,2024-01-28
O0000962,C00217,SKU-0046,6,699.98,2024-01-21
O0000853,C00013,SKU-0108,1,160.85,2024-01-10
O0000083,C00438,SKU-0122,2,768.66,2024-01-14
O0000377,C00062,SKU-0099,8,3098.53,2024-01-22
O0000424,C00138,SKU-0111,6,743.85,2024-01-29
O0001002,C00436,SKU-0013,6,2298.35,2024-01-09
O0000362,C01205,SKU-0129,2,722.78,2024-01-01
O0001103,C00493,SKU-0125,4,1702.34,2024-01-21
O0000215,C00035,SKU-0096,1,58.63,2024-01-14
O0000849,C01131,SKU-0075,7,1578.92,2024-01-14
O0001054,C00833,SKU-0001,4,212.83,2024-01-13
O0001040,C00031,SKU-0085,5,1712.08,2024-01-24
O0000098,C01180,SKU-0007,5,2100.09,2024-01-11
O0001564,C00765,SKU-0052,1,31.21,2024-01-07
O0001520,C00242,SKU-0059,7,3065.18,2024-01-02
O0000012,C00721,SKU-0133,6,1529.73,2024-01-30
O0000790,C00022,SKU-0141,5,2103.48,2024-01-21
O0000709,C00484,SKU-0014,1,142.24,2024-01-26
O0000195,C00677,SKU-0072,5,2244.39,2024-01-18
O0001332,C01139,SKU-0135,1,12.26,2024-01-04
O0000866,C00666,SKU-0129,8,2888.09,2024-01-31
O0000620,C00624,SKU-0038,1,278.89,2024-01-26
O0001458,C00931,SKU-0051,4,983.99,2024-01-02
O0001365,C00656,SKU-0110,3,72.97,2024-01-09
O0000950,C00698,SKU-0058,6,2286.62,2024-01-17
O0000593,C00218,SKU-0133,3,775.36,2024-01-20
O0000237,C00780,SKU-0065,1,280.93,2024-01-24
O0000777,C01115,SKU-0031,7,1903.25,2024-01-22
O0001186,C00599,SKU-0037,6,803.64,2024-01-26
O0000464,C00623,SKU-0065,6,1743.86,2024-01-24
O0000330,C00653,SKU-0105,4,872.67,2024-01-10
O0000066,C00580,SKU-0121,8,1099.26,2024-01-30
O0000989,C01092,SKU-0079,3,26.10,2024-01-31
O0000057,C00735,SKU-0025,8,1810.39,2024-01-10
O0001070,C01216,SKU-0101,2,672.28,2024-01-29
O0000952,C00463,SKU-0042,7,1155.15,2024-01-11
O0001514,C00877,SKU-0002,2,571.49,2024-01-10
O0000304,C00046,SKU-0100,6,425.92,2024-01-24
O0000766,C00544,SKU-0082,3,757.83,2024-01-07
O0001055,C00791,SKU-0010,3,179.56,2024-01-10
O0001299,C00652,SKU-0004,1,351.05,2024-01-03
O0000848,C00329,SKU-0118,4,874.52,2024-01-04
O0001164,C00369,SKU-0114,3,867.79,2024-01-16
O0001514,C00877,SKU-0002,2,571.49,2024-01-10
O0000983,C00313,SKU-0098,1,462.52,2024-01-17
O0000127,C00629,SKU-0011,2,919.70,2024-01-28
O0001220,C00174,SKU-0128,5,1972.47,2024-01-13
O0001507,C00162,SKU-0113,4,347.16,2024-01-21
O0001239,C01164,SKU-0059,5,2186.37,2024-01-05
O0000450,C01111,SKU-0097,6,1677.02,2024-01-30
O0000033,C00935,SKU-0137,8,3218.11,2024-01-05
O0001120,C00419,SKU-0122,4,1685.11,2024-01-16
O0001501,C00841,SKU-0024,3,1355.68,2024-01-18
O0000138,C00427,SKU-0027,8,2406.61,2024-01-05
O0000747,C00694,SKU-0085,3,1001.74,2024-01-25
O0000597,C00692,SKU-0035,1,357.88,2024-01-29
O0000512,C00072,SKU-0102,2,758.51,2024-01-02
O0000685,C00636,SKU-0130,8,2912.50,2024-01-02
O0000018,C01099,SKU-0037,3,425.11,2024-01-23
O0000120,C00145,SKU-0087,6,2102.72,2024-01-12
O0001429,C00977,SKU-0017,7,3227.55,2024-01-06
O0001006,C00326,SKU-0141,4,1817.32,2024-01-05
O0001531,C00253,SKU-0032,4,744.49,2024-01-07
O0001343,C01201,SKU-0042,8,1256.20,2024-01-07
O0000865,C01027,SKU-0018,2,304.27,2024-01-30
O0000630,C00404,SKU-0037,6,821.11,2024-01-25
O0001439,C00040,SKU-0060,4,2001.48,2024-01-10
O0000412,C00364,SKU-0031,7,1798.76,2024-01-25
O0000432,C00525,SKU-0066,7,3300.10,2024-01-21
O0000483,C00471,SKU-0134,4,1859.96,2024-01-09
O0000733,C00454,SKU-0070,6,2807.30,2024-01-09
O0000223,C00311,SKU-0050,7,35.69,2024-01-02
O0000277,C00676,SKU-0034,1,150.93,2024-01-28
O0000693,C00109,SKU-0077,2,909.52,2024-01-15
O0000118,C01083,SKU-0062,4,195.30,2024-01-07
O0001254,C00284,SKU-0120,5,1995.92,2024-01-25
O0001153,C00847,SKU-0086,6,1869.79,2024-01-01
O0000596,C00059,SKU-0049,5,646.42,2024-01-05
O0000493,C01015,SKU-0125,5,2295.44,2024-01-13
O0001033,C00506,SKU-0136,2,171.80,2024-01-25
O0000356,C00010,SKU-0055,1,93.05,2024-01-18
O0000433,C01218,SKU-0106,1,218.17,2024-01-08
O0000022,C00314,SKU-0044,1,160.40,2024-01-30
O0000543,C01118,SKU-0090,3,830.60,2024-01-20
O0000211,C01120,SKU-0126,2,434.77,2024-01-14
O0001016,C00661,SKU-0050,6,32.72,2024-01-14
O0001360,C00692,SKU-0116,7,2232.17,2024-01-03
O0000034,C00007,SKU-0015,1,303.82,2024-01-07
O0000721,C00013,SKU-0122,7,2818.27,2024-01-08
O0001530,C00586,SKU-0056,5,2210.02,2024-01-05
O0000128,C00665,SKU-0021,4,1381.15,2024-01-25
O0001183,C00493,SKU-0032,5,978.95,2024-01-19
O0000835,C00718,SKU-0116,8,2692.68,2024-01-03
O0001478,C00013,SKU-0056,1,451.70,2024-01-08
O0000870,C00006,SKU-0075,4,860.68,2024-01-01
O0000346,C00767,SKU-0138,1,111.04,2024-01-23
O0001172,C00312,SKU-0015,4,1271.65,2024-01-15
O0001148,C00353,SKU-0003,1,401.25,2024-01-14
O0000036,C00023,SKU-0070,6,2477.32,2024-01-21
O0001075,C00554,SKU-0133,3,826.15,2024-01-21
O0001396,C00737,SKU-0049,5,638.93,2024-01-27
O0001052,C00634,SKU-0090,6,1516.61,2024-01-13
O0000020,C00122,SKU-0135,5,59.34,2024-01-28
O0001321,C00240,SKU-0090,1,264.01,2024-01-16
O0001051,C00701,SKU-0131,1,402.96,2024-01-10
O0000365,C00925,SKU-0089,2,425.90,2024-01-26
O0001384,C00831,SKU-0133,1,270.70,2024-01-02
O0001093,C00559,SKU-0069,2,614.54,2024-01-13
O0000322,C01104,SKU-0060,5,2456.93,2024-01-01
O0000341,C00599,SKU-0059,1,457.30,2024-01-12
O0001048,C00979,SKU-0050,5,27.14,2024-01-19
O0000265,C00029,SKU-0142,1,11.86,2024-01-29
O0000151,C00820,SKU-0015,6,1824.17,2024-01-02
O0001534,C00387,SKU-0024,3,1379.58,2024-01-29
O0000274,C00273,SKU-0001,4,222.52,2024-01-22
O0000993,C00081,SKU-0032,3,578.83,2024-01-16
O0001448,C00227,SKU-0024,2,863.41,2024-01-12
O0000072,C00650,SKU-0058,7,2756.31,2024-01-18
O0000818,C00885,SKU-0087,3,1034.57,2024-01-12
O0000661,C01134,SKU-0077,4,1814.67,2024-01-09
O0000327,C01135,SKU-0036,3,172.30,2024-01-21
O0000930,C00305,SKU-0136,2,167.76,2024-01-09
O0000919,C00258,SKU-0077,5,2589.27,2024-01-02
O0000111,C01074,SKU-0066,5,2164.03,2024-01-10
O0000875,C00150,SKU-0147,6,281.61,2024-01-25
O0000532,C00774,SKU-0119,3,507.47,2024-01-13
O0001020,C00153,SKU-0013,6,2568.44,2024-01-11
O0000017,C00612,SKU-0100,8,575.72,2024-01-20
O0001351,C00792,SKU-0115,2,490.71,2024-01-06
O0001169,C00752,SKU-0032,4,731.21,2024-01-05
O0001570,C00401,SKU-0144,7,2991.67,2024-01-01
O0000584,C00274,SKU-0041,1,86.20,2024-01-18
O0001237,C01020,SKU-0150,5,705.87,2024-01-08
O0000567,C00671,SKU-0088,1,98.61,2024-01-15
O0001525,C00396,SKU-0049,8,1038.43,2024-01-15
O0001527,C00432,SKU-0111,7,838.11,2024-01-16
O0001500,C00410,SKU-0074,3,497.09,2024-01-30
O0000398,C01184,SKU-0026,4,757.76,2024-01-06
O0000662,C00544,SKU-0098,7,3120.46,2024-01-04
O0000328,C01031,SKU-0137,3,1186.15,2024-01-16
O0000722,C00880,SKU-0081,8,996.76,2024-01-03
O0001141,C00579,SKU-0056,1,490.26,2024-01-27
O0001074,C00130,SKU-0148,1,223.47,2024-01-20
O0000912,C01202,SKU-0072,8,3593.89,2024-01-15
O0001447,C00781,SKU-0050,6,33.17,2024-01-22
O0001024,C00394,SKU-0100,1,68.29,2024-01-07
O0001260,C00204,SKU-0065,8,2435.88,2024-01-14
O0001430,C00901,SKU-0100,2,144.07,2024-01-25
O0001195,C01135,SKU-0057,7,2131.97,2024-01-07
O0000045,C00728,SKU-0055,3,300.20,2024-01-03
O0000966,C00187,SKU-0101,8,2939.62,2024-01-03
O0000388,C00368,SKU-0030,5,2101.48,2024-01-06
O0000411,C00584,SKU-0049,7,939.25,2024-01-13
O0000248,C00638,SKU-0065,2,539.85,2024-01-06
O0001192,C00023,SKU-0131,1,388.07,2024-01-04
O0000692,C00414,SKU-0084,1,361.19,2024-01-04
O0000186,C00211,SKU-0095,4,1291.11,2024-01-28
O0000312,C01219,SKU-0063,1,177.97,2024-01-20
O0001176,C01232,SKU-0106,8,1512.02,2024-01-30
O0001036,C00010,SKU-0071,5,1271.76,2024-01-17
O0001582,C00818,SKU-0087,7,2509.56,2024-01-16
O0000847,C00341,SKU-0066,8,3705.13,2024-01-03
O0000549,C01182,SKU-0137,6,2320.44,2024-01-18
O0000858,C00445,SKU-0113,6,540.40,2024-01-30
O0001030,C00896,SKU-0150,4,549.37,2024-01-09
O0000975,C01231,SKU-0140,3,1029.83,2024-01-20
O0000374,C00334,SKU-0010,5,307.13,2024-01-17
O0000472,C01065,SKU-0055,1,97.27,2024-01-18
O0000490,C01006,SKU-0041,2,166.53,2024-01-20
O0000523,C01183,SKU-0045,3,18.18,2024-01-31
O0000940,C01139,SKU-0038,5,1395.89,2024-01-24
O0001095,C00161,SKU-0080,6,2378.78,2024-01-01
O0000816,C00448,SKU-0050,3,14.49,2024-01-20
O0000404,C01207,SKU-0033,5,287.96,2024-01-02
O0000423,C00434,SKU-0100,7,500.35,2024-01-23
O0000792,C00046,SKU-0100,5,367.58,2024-01-21
O0000824,C00465,SKU-0054,8,55.48,2024-01-10
O0001227,C00621,SKU-0076,6,863.35,2024-01-19
O0000651,C00338,SKU-0137,8,3463.35,2024-01-11
O0000788,C00416,SKU-0046,7,828.00,2024-01-12
O0000084,C00931,SKU-0050,5,24.10,2024-01-31
O0001270,C00010,SKU-0004,6,2165.65,2024-01-16
O0000959,C00886,SKU-0028,5,2123.41,2024-01-22
O0001468,C01177,SKU-0049,4,538.95,2024-01-31
O0000306,C00023,SKU-0078,7,3155.41,2024-01-31
O0000737,C00980,SKU-0088,8,762.16,2024-01-25
O0001049,C00717,SKU-0074,7,1348.46,2024-01-10
O0000711,C00857,SKU-0053,3,171.53,2024-01-02
O0000378,C00782,SKU-0033,8,505.76,2024-01-18
O0000531,C01104,SKU-0002,3,914.49,2024-01-11
O0001493,C00664,SKU-0096,6,325.18,2024-01-04
O0001589,C00470,SKU-0125,4,1840.44,2024-01-18
O0000775,C00282,SKU-0036,5,276.22,2024-01-03
O0000005,C00323,SKU-0092,6,244.51,2024-01-12
O0001038,C00103,SKU-0013,6,2449.00,2024-01-24
O0001522,C00420,SKU-0110,3,69.12,2024-01-23
O0000528,C00917,SKU-0144,3,1401.91,2024-01-05
O0000250,C00530,SKU-0085,7,2203.45,2024-01-22
O0001508,C00266,SKU-0136,2,172.95,2024-01-26
O0000340,C01157,SKU-0097,2,560.65,2024-01-09
O0000735,C00351,SKU-0002,1,290.76,2024-01-21
O0000210,C00584,SKU-0056,5,2343.89,2024-01-21
O0001412,C00816,SKU-0072,7,3334.82,2024-01-28
O0000933,C01046,SKU-0061,2,197.19,2024-01-02
O0000197,C00698,SKU-0086,6,2012.58,2024-01-13
O0001329,C00350,SKU-0003,3,1348.75,2024-01-18
O0000263,C01170,SKU-0083,6,2847.20,2024-01-05
O0000313,C00836,SKU-0003,1,407.79,2024-01-24
O0000562,C00528,SKU-0136,4,376.91,2024-01-23
O0001536,C00736,SKU-0077,1,467.85,2024-01-22
O0000719,C01195,SKU-0119,2,311.98,2024-01-30
O0000406,C01007,SKU-0012,1,123.80,2024-01-22
O0001187,C00083,SKU-0013,3,1265.59,2024-01-14
O0001450,C00574,SKU-0149,6,449.55,2024-01-31
O0000294,C01226,SKU-0014,4,521.98,2024-01-23
O0001014,C00895,SKU-0106,6,1151.12,2024-01-04
O0000592,C00721,SKU-0067,7,1241.49,2024-01-07
O0001174,C00992,SKU-0085,5,1633.38,2024-01-21
O0000867,C00130,SKU-0144,6,2694.53,2024-01-16
O0000442,C01247,SKU-0011,1,481.28,2024-01-31
O0001053,C00347,SKU-0088,5,456.87,2024-01-29
O0000742,C00787,SKU-0098,8,3866.35,2024-01-05
O0001102,C01202,SKU-0110,8,206.74,2024-01-27
O0000902,C01106,SKU-0089,7,1510.81,2024-01-26
O0000409,C00270,SKU-0056,3,1308.75,2024-01-10
O0001056,C01216,SKU-0022,6,1502.68,2024-01-25
O0001416,C00669,SKU-0113,3,260.28,2024-01-30
O0000931,C00022,SKU-0074,6,999.57,2024-01-17
O0000623,C00209,SKU-0127,2,374.47,2024-01-23
O0000886,C00805,SKU-0034,4,586.28,2024-01-11
O0000043,C00479,SKU-0147,2,88.19,2024-01-15
O0000079,C00580,SKU-0103,4,1141.15,2024-01-14
O0000986,C00174,SKU-0041,1,77.31,2024-01-12
O0000201,C01159,SKU-0020,1,148.74,2024-01-28
O0001320,C00770,SKU-0057,2,604.21,2024-01-01
O0000755,C00839,SKU-0008,1,158.31,2024-01-07
O0000296,C00280,SKU-0012,7,921.29,2024-01-08
O0001145,C00988,SKU-0074,1,177.51,2024-01-02
O0001403,C00066,SKU-0020,6,995.80,2024-01-19
O0000577,C00282,SKU-0142,2,21.33,2024-01-30
O0000908,C00079,SKU-0141,5,2344.89,2024-01-31
O0001121,C00769,SKU-0142,7,78.04,2024-01-29
O0000220,C00938,SKU-0145,1,134.94,2024-01-23
O0000554,C00806,SKU-0018,2,299.92,2024-01-18
O0000116,C00050,SKU-0117,8,2586.02,2024-01-29
O0000617,C01017,SKU-0045,8,43.33,2024-01-05
O0000504,C00486,SKU-0120,6,2420.90,2024-01-17
O0000459,C00691,SKU-0001,1,51.89,2024-01-29
O0001595,C01022,SKU-0075,1,198.08,2024-01-30
O0001510,C00333,SKU-0028,4,1645.88,2024-01-15
O0000536,C00918,SKU-0076,5,687.36,2024-01-14
O0000052,C00006,SKU-0005,8,3279.81,2024-01-26
O0000497,C00692,SKU-0149,4,312.04,2024-01-14
O0001419,C00317,SKU-0081,7,898.06,2024-01-23
O0000708,C00775,SKU-0016,4,1065.14,2024-01-02
O0001218,C00869,SKU-0012,5,684.14,2024-01-09
O0000148,C01181,SKU-0032,1,174.25,2024-01-07
O0000958,C00184,SKU-0072,3,1437.87,2024-01-16
O0000040,C00353,SKU-0007,4,1703.08,2024-01-27
O0000349,C00786,SKU-0080,3,1139.11,2024-01-09
O0001194,C00069,SKU-0122,8,2977.08,2024-01-18
O0000652,C00059,SKU-0030,8,3369.98,2024-01-21
O0000840,C00358,SKU-0100,2,152.71,2024-01-10
O0001297,C00515,SKU-0135,1,10.95,2024-01-27
O0000024,C00648,SKU-0130,1,331.79,2024-01-16
O0000582,C00945,SKU-0020,6,955.45,2024-01-18
O0000811,C00547,SKU-0056,5,2182.50,2024-01-23
O0000687,C00129,SKU-0032,1,193.58,2024-01-08
O0000855,C00242,SKU-0131,2,837.08,2024-01-30
O0001586,C00232,SKU-0022,1,246.37,2024-01-30
O0000112,C00836,SKU-0045,6,31.80,2024-01-24
O0000081,C00824,SKU-0016,4,1032.37,2024-01-02
O0000479,C00420,SKU-0109,5,1784.29,2024-01-13
O0000439,C00984,SKU-0015,3,827.62,2024-01-14
O0001007,C00509,SKU-0078,3,1185.24,2024-01-24
O0000688,C01033,SKU-0112,7,424.65,2024-01-17
O0001452,C00029,SKU-0135,6,65.93,2024-01-13
O0001168,C00018,SKU-0018,7,1104.75,2024-01-23
O0000833,C00149,SKU-0137,4,1538.70,2024-01-04
O0000392,C00165,SKU-0003,4,1691.51,2024-01-30
O0000948,C01109,SKU-0150,1,148.10,2024-01-06
O0001354,C00819,SKU-0001,4,231.84,2024-01-02
O0000262,C01109,SKU-0050,6,32.11,2024-01-16
O0000535,C00582,SKU-0062,7,334.77,2024-01-19
O0000999,C00421,SKU-0001,2,108.61,2024-01-18
O0001311,C00223,SKU-0135,1,11.15,2024-01-28
O0001434,C00857,SKU-0020,1,168.51,2024-01-17
O0000736,C00493,SKU-0141,5,2120.98,2024-01-03
O0001289,C00025,SKU-0117,8,2514.12,2024-01-27
O0000060,C00421,SKU-0055,5,459.25,2024-01-04
O0001122,C00840,SKU-0091,5,1280.09,2024-01-25
O0000075,C01174,SKU-0001,4,222.19,2024-01-11
O0000482,C00002,SKU-0146,5,2430.69,2024-01-07
O0000387,C00207,SKU-0084,3,1104.91,2024-01-24
O0001437,C00895,SKU-0091,8,2304.90,2024-01-08
O0000401,C01158,SKU-0137,4,1620.94,2024-01-08
O0001381,C00059,SKU-0012,6,762.27,2024-01-08
O0000713,C00707,SKU-0058,2,822.36,2024-01-26
O0000367,C01049,SKU-0035,1,404.35,2024-01-18
O0001230,C00650,SKU-0141,2,911.93,2024-01-10
O0000463,C00593,SKU-0027,8,2599.70,2024-01-17
O0000542,C00019,SKU-0013,5,1969.55,2024-01-20
O0000447,C00532,SKU-0076,5,707.75,2024-01-15
O0001466,C00812,SKU-0049,5,712.89,2024-01-29
O0000443,C01224,SKU-0150,5,767.15,2024-01-28
O0001555,C00255,SKU-0075,5,1026.76,2024-01-26
O0001592,C01072,SKU-0073,2,851.02,2024-01-14
O0001188,C00606,SKU-0024,3,1299.02,2024-01-07
O0000618,C00340,SKU-0004,5,1680.68,2024-01-27
O0001154,C00864,SKU-0118,5,1151.45,2024-01-10
O0001256,C00155,SKU-0050,5,25.31,2024-01-21
O0001000,C00679,SKU-0080,1,412.80,2024-01-03
O0001312,C01050,SKU-0150,8,1137.53,2024-01-31
O0000764,C00060,SKU-0075,8,1626.43,2024-01-10
O0000795,C00731,SKU-0076,3,430.69,2024-01-09
O0000664,C00853,SKU-0117,5,1527.67,2024-01-21
O0000682,C00672,SKU-0115,7,1685.86,2024-01-27
O0000410,C00981,SKU-0062,7,345.35,2024-01-29
O0000872,C00699,SKU-0111,1,125.65,2024-01-31
O0000004,C00372,SKU-0051,4,919.76,2024-01-23
O0000101,C00045,SKU-0141,8,3304.52,2024-01-11
O0001509,C00026,SKU-0097,7,1848.79,2024-01-11
O0001380,C01164,SKU-0128,8,3041.64,2024-01-16
O0001210,C00785,SKU-0136,7,580.41,2024-01-30
O0000090,C00607,SKU-0088,1,93.66,2024-01-15
O0001453,C00123,SKU-0089,6,1446.14,2024-01-14
O0000753,C01039,SKU-0054,8,55.01,2024-01-17
O0000619,C00018,SKU-0003,6,2544.10,2024-01-07
O0000408,C00982,SKU-0015,3,840.97,2024-01-06
O0001115,C01234,SKU-0020,6,958.35,2024-01-08
O0000772,C01226,SKU-0012,5,599.66,2024-01-16
O0000169,C01197,SKU-0066,3,1349.55,2024-01-02
O0000953,C00427,SKU-0086,6,2069.16,2024-01-25
O0000105,C00159,SKU-0128,6,2214.23,2024-01-04
O0001170,C00628,SKU-0041,1,77.39,2024-01-16
O0000371,C00590,SKU-0032,8,1466.51,2024-01-02
O0000751,C00137,SKU-0137,7,2989.62,2024-01-15
O0000172,C00288,SKU-0028,8,3200.43,2024-01-10
O0000781,C00112,SKU-0102,5,1950.61,2024-01-19
O0000895,C00255,SKU-0146,6,2795.46,2024-01-29
O0001576,C00453,SKU-0078,1,449.54,2024-01-23
O0000580,C00905,SKU-0138,8,837.45,2024-01-05
O0000791,C00152,SKU-0109,1,352.76,2024-01-15
O0001131,C00119,SKU-0101,6,2008.02,2024-01-14
O0000217,C00466,SKU-0029,2,812.54,2024-01-24
O0000264,C00458,SKU-0080,6,2386.15,2024-01-04
O0000082,C01069,SKU-0104,1,216.81,2024-01-24
O0000491,C00104,SKU-0083,5,2144.57,2024-01-08
O0000575,C00994,SKU-0021,3,971.80,2024-01-26
O0000153,C00837,SKU-0092,8,331.69,2024-01-12
O0000069,C01241,SKU-0066,1,447.00,2024-01-29
O0000421,C00917,SKU-0079,3,28.48,2024-01-22
O0001588,C01131,SKU-0072,3,1467.70,2024-01-26
O0000242,C00265,SKU-0084,7,2787.27,2024-01-31
O0000981,C00931,SKU-0121,2,275.75,2024-01-21
O0001315,C00195,SKU-0110,3,77.13,2024-01-24
O0001352,C00820,SKU-0029,8,3368.64,2024-01-11
O0000917,C00112,SKU-0010,3,173.72,2024-01-29
O0001035,C00123,SKU-0060,2,951.00,2024-01-23
O0000157,C00609,SKU-0094,2,543.76,2024-01-01
O0000049,C00502,SKU-0115,8,1850.06,2024-01-25
O0001061,C00994,SKU-0016,3,886.39,2024-01-16
O0000838,C01203,SKU-0008,7,1055.91,2024-01-04
O0001046,C00509,SKU-0051,2,485.02,2024-01-12
O0001505,C00956,SKU-0027,1,302.87,2024-01-10
O0000763,C00697,SKU-0119,1,159.90,2024-01-04
O0000556,C00016,SKU-0010,6,363.01,2024-01-11
O0000860,C01247,SKU-0137,2,807.28,2024-01-29
O0001106,C01195,SKU-0132,1,389.72,2024-01-19
O0000297,C00032,SKU-0112,2,115.02,2024-01-28
O0000219,C00806,SKU-0020,8,1193.10,2024-01-20
O0000885,C00561,SKU-0110,2,50.72,2024-01-21
O0001539,C01097,SKU-0047,7,1280.62,2024-01-25
O0000035,C00997,SKU-0081,7,908.83,2024-01-07
O0000498,C00744,SKU-0007,1,378.36,2024-01-26
O0001383,C00797,SKU-0091,7,2058.26,2024-01-28
O0000076,C00612,SKU-0039,5,2429.23,2024-01-27
O0000188,C00778,SKU-0041,6,483.34,2024-01-27
O0000544,C00275,SKU-0075,3,590.44,2024-01-26
O0000892,C00656,SKU-0089,8,1851.89,2024-01-29
O0001524,C00996,SKU-0130,1,359.98,2024-01-08
O0001529,C00735,SKU-0086,5,1711.13,2024-01-30
O0001523,C01128,SKU-0115,5,1142.12,2024-01-08
O0001526,C00712,SKU-0093,5,1204.80,2024-01-12
O0001336,C00620,SKU-0137,6,2444.95,2024-01-03
O0000214,C00234,SKU-0062,5,248.12,2024-01-31
O0001428,C00257,SKU-0059,7,3083.15,2024-01-14
O0000279,C01006,SKU-0101,1,353.14,2024-01-13
O0001117,C01196,SKU-0085,8,2732.02,2024-01-19
O0001585,C00034,SKU-0143,2,566.76,2024-01-17
O0000973,C00409,SKU-0053,8,458.01,2024-01-02
O0000969,C00695,SKU-0029,6,2316.06,2024-01-31
O0000100,C00063,SKU-0081,2,273.81,2024-01-27
O0001244,C00901,SKU-0125,1,422.92,2024-01-14
O0000195,C00677,SKU-0072,5,2244.39,2024-01-18
O0000273,C00751,SKU-0144,4,1740.73,2024-01-19
O0000552,C01091,SKU-0005,6,2359.47,2024-01-27
O0000689,C01190,SKU-0133,3,831.17,2024-01-27
O0001515,C00611,SKU-0067,6,951.83,2024-01-01
O0000834,C00710,SKU-0068,2,361.92,2024-01-18
O0000627,C00320,SKU-0129,8,2745.13,2024-01-15
O0000776,C00620,SKU-0113,6,518.65,2024-01-25
O0001215,C01094,SKU-0037,4,547.93,2024-01-29
O0001598,C00823,SKU-0001,5,285.80,2024-01-27
O0000227,C00759,SKU-0073,7,2720.15,2024-01-21
O0001327,C00298,SKU-0036,1,60.60,2024-01-20
